energy_gev,unoscillated_numu_flux_per_gev_m2_pot,p_mumu_prem,p_mumu_constant_2p848,cc_xsec_1e38_cm2,selection_efficiency_proxy,selected_events_per_gev_per_pot
39.875,1.14467592e-14,0.9899422103160094,0.9899360455510989,26.520239601569756,0.38968234999999996,2.820924496868726e-21
40.125,1.14017716e-14,0.9900667484787242,0.9900606578577384,26.62690600186051,0.38758165,2.806283986163532e-21
40.375,1.37875336e-14,0.9901889903548439,0.9901829725524197,26.733202189060915,0.38548095,3.388983656383692e-21
40.625,9.2333856e-15,0.9903089919901974,0.9903030457120818,26.839130455541454,0.38338025,2.26642194379961e-21
40.875,1.0032258e-14,0.9904268077326221,0.9904209317151264,26.944693065458324,0.38127954999999997,2.458944497833652e-21
41.125,9.6927272e-15,0.9905424902937288,0.9905366833027186,27.112668388227732,0.37917884999999996,2.3776414353025818e-21
41.375,1.019365e-14,0.9906560908076232,0.9906503516375199,27.294995646455895,0.37707815,2.5036748270549947e-21
41.625,1.0412064e-14,0.9907676588870485,0.99076198635998,27.4774283775669,0.37497745,2.5603585057405908e-21
41.875,1.0229546e-14,0.9908772426769574,0.9908716356423061,27.659965948082334,0.37287675,2.518280213723887e-21
42.125,9.4037232e-15,0.9909848889069006,0.9909793462402123,27.842607732087853,0.37077604999999997,2.317391156048382e-21
42.375,8.8275148e-15,0.9910906429401526,0.9910851635425588,28.025353111098486,0.36867534999999996,2.1774987706096576e-21
42.625,8.05021e-15,0.9911945488218671,0.991189131618973,28.208201473927147,0.36657465,1.987535222047209e-21
42.875,9.781814e-15,0.9912966493235926,0.9912912932655477,28.391152216556225,0.36447395,2.417037809404537e-21
43.125,6.097216e-15,0.9913969859885085,0.991391690048708,28.57420474201217,0.36237325,1.5077188058936333e-21
43.375,9.767108e-15,0.9914955991726919,0.9914903623473258,28.757358460242987,0.36027254999999997,2.416839659734016e-21
43.625,1.03795308e-14,0.9915925280858849,0.9915873493931615,28.940612787998532,0.35817184999999996,2.569928460521917e-21
43.875,8.4063468e-15,0.9916878108297283,0.9916826893097089,29.123967148713596,0.35607115,2.0824783318821856e-21
